A_invariant,A_rank_score,best_J_lock_max_resid,best_J_lock_mean_resid,best_candidate,comm_abs_area,comm_signed_birth,comm_signed_birth_over_abs,decision_used_delta_beta,directed_imbalance,face_a,face_b,measured_delta_beta1,measured_delta_beta2,pair_index,transport_cosine_ka_kb_reversed,transverse_complementarity
5.361892821641848,23.9509527019268,0.1544549595997853,0.1544549595997748,unit_C_eigen_transported_even_odd,0.11292402687213139,-0.029444024930893858,-0.26074189653167273,False,0.7805782412610942,"[3, 4, 5]","[0, 1, 2]",0,2,0,0.30604077452731443,0.33612090443309484
5.198551134706471,20.107706406624303,0.2473930019533826,0.24739300195303898,unit_C_eigen_raw_even_odd,0.06447188423970167,0.042393663063078096,0.6575527233670425,False,0.19557024887060076,"[4, 5, 6]","[0, 2, 3]",0,1,1,0.9235046644066841,0.281228066820324
