best_J_lock_minus,best_J_lock_plus,flip_score_zero_if_perfect,pair_transport_harm_minus,pair_transport_harm_plus,selection_rule,signed_birth_minus,signed_birth_plus,variant
0.19011509491031434,0.20348269744373307,0.9999999999933917,0.20395169765228607,0.2237951961247543,A_rank_rule,0.11504363345988163,0.036283527323637814,no_backreaction
0.20092398077640689,0.3146692133336881,-0.7194592194283185,0.26629367737898313,0.2788477838898089,C_eigen_guided_rule,0.07299851530370163,-0.4474143469925116,no_backreaction
0.22997592032647993,0.3754141960073648,0.9999999999945194,0.20604970825653332,0.22973062009687342,A_rank_rule,0.15192848701512826,0.03053228041943122,real_growth
0.4144699964415267,0.25163630072573284,-0.6743411852324255,0.2591839911906973,0.28661080504703496,C_eigen_guided_rule,0.07359095735181857,-0.37836031198310327,real_growth
0.0,0.0,0.0,0.0,0.0,A_rank_rule,0.0,0.0,strict_symmetrized_control
0.0,0.0,0.0,0.0,0.0,C_eigen_guided_rule,0.0,0.0,strict_symmetrized_control
