JP_to_minusQ_resid,JQ_to_P_resid,J_lock_max_resid,J_lock_mean_resid,P_norm,Q_norm,alpha_P_scale_from_norms,beta_Q_scale_from_norms,candidate,pair_index
0.9905648587388146,0.9905648587388121,0.9905648587388146,0.9905648587388134,1.5237833702768515,1.4951204689706883,,,raw_QP,0
0.9905640040795817,0.9905640040795832,0.9905640040795832,0.9905640040795824,1.0,0.9999999999999999,,,unit_QP,0
0.9905648587388106,0.9905648587388164,0.9905648587388164,0.9905648587388135,1.4951204689703528,1.5237833702764811,0.9811896481707297,1.019170964414343,norm_matched_QP,0
0.8981599135448118,0.8981599135448332,0.8981599135448332,0.8981599135448225,0.18202099665398014,0.23897500338257485,,,harmonic_QP,0
0.8961514296093154,0.8961514296092818,0.8961514296093154,0.8961514296092986,1.0,0.9999999999999999,,,unit_harmonic_QP,0
0.8981599135448557,0.898159913544766,0.8981599135448557,0.8981599135448108,0.23897500338133554,0.18202099665329644,1.3128980050341352,0.7616737904671109,norm_matched_harmonic_QP,0
0.806091385710708,0.8060913857110256,0.8060913857110256,0.8060913857108668,0.43740012444581355,1.4951204689706883,,,Q_comm,0
0.808347850690394,0.8083478506907089,0.8083478506907089,0.8083478506905515,0.43740012444581355,1.5237833702768515,,,P_comm,0
0.6057576017816456,0.6057576017817472,0.6057576017817472,0.6057576017816964,0.1418493394249571,0.23897500338257485,,,harmonic_Q_comm,0
0.40721954233231644,0.4072195423324461,0.4072195423324461,0.4072195423323813,0.1418493394249571,0.18202099665398014,,,harmonic_P_comm,0
0.1373732348422524,0.137373234842234,0.1373732348422524,0.13737323484224317,0.7618916851384185,0.7475602344853406,,,C_eigen_raw_even_odd,0
0.13794476958952667,0.13794476958925037,0.13794476958952667,0.1379447695893885,0.8206034084083231,0.682594528380865,,,C_eigen_transported_even_odd,0
0.13705091689309423,0.13705091689310542,0.13705091689310542,0.13705091689309984,0.9999999999999999,0.9999999999999999,,,unit_C_eigen_raw_even_odd,0
0.10339126937405321,0.10339126937406562,0.10339126937406562,0.10339126937405942,1.0,1.0,,,unit_C_eigen_transported_even_odd,0
0.7059867328250566,0.7059867328253279,0.7059867328253279,0.7059867328251923,0.6367681827523352,0.547391112892708,,,raw_QP,1
0.7039484870302156,0.7039484870303049,0.7039484870303049,0.7039484870302603,0.9999999999999999,1.0,,,unit_QP,1
0.7059867328252382,0.7059867328251462,0.7059867328252382,0.7059867328251922,0.547391112890988,0.6367681827500105,0.8596395481397513,1.1632782625662046,norm_matched_QP,1
0.4933791089981223,0.49337910899731857,0.4933791089981223,0.4933791089977204,0.05485766958063956,0.08556508117369131,,,harmonic_QP,1
0.4532397414286478,0.45323974142853435,0.4532397414286478,0.4532397414285911,1.0,0.9999999999999999,,,unit_harmonic_QP,1
0.49337910899634196,0.4933791089969273,0.4933791089969273,0.4933791089966346,0.08556508117198866,0.054857669579918104,1.559765149086581,0.6411221590330844,norm_matched_harmonic_QP,1
0.75620746692254,0.7562074669216077,0.75620746692254,0.7562074669220739,0.2464602291428481,0.547391112892708,,,Q_comm,1
0.7730733906076936,0.7730733906065116,0.7730733906076936,0.7730733906071026,0.2464602291428481,0.6367681827523352,,,P_comm,1
0.5668110544451194,0.5668110544442044,0.5668110544451194,0.5668110544446618,0.05935756091188342,0.08556508117369131,,,harmonic_Q_comm,1
0.7079177428668715,0.7079177428665391,0.7079177428668715,0.7079177428667053,0.05935756091188342,0.05485766958063956,,,harmonic_P_comm,1
0.7122355973473168,0.7122355973475855,0.7122355973475855,0.7122355973474511,0.31838409137648455,0.2736955564466001,,,C_eigen_raw_even_odd,1
0.732562461679771,0.7325624616804995,0.7325624616804995,0.7325624616801353,0.36059471089845696,0.21505613623415962,,,C_eigen_transported_even_odd,1
0.7102510314008726,0.7102510314009614,0.7102510314009614,0.7102510314009169,0.9999999999999999,1.0,,,unit_C_eigen_raw_even_odd,1
0.7106389882580617,0.7106389882582322,0.7106389882582322,0.710638988258147,1.0,0.9999999999999999,,,unit_C_eigen_transported_even_odd,1
0.9588286895754149,0.9588286895754178,0.9588286895754178,0.9588286895754163,1.1650800423973366,0.9484435650337,,,raw_QP,2
0.9583820499865077,0.958382049986507,0.9583820499865077,0.9583820499865073,0.9999999999999999,1.0,,,unit_QP,2
0.9588286895754178,0.9588286895754133,0.9588286895754178,0.9588286895754156,0.9484435650328513,1.165080042396069,0.8140587174433772,1.2284126176286214,norm_matched_QP,2
0.7533719591494938,0.7533719591494912,0.7533719591494938,0.7533719591494925,0.12844183317115604,0.17611366903357256,,,harmonic_QP,2
0.74612869953775,0.7461286995377513,0.7461286995377513,0.7461286995377506,0.9999999999999999,1.0,,,unit_harmonic_QP,2
0.7533719591493949,0.7533719591494001,0.7533719591494001,0.7533719591493975,0.17611366903219836,0.128441833170424,1.3711550566046258,0.7293121191288061,norm_matched_harmonic_QP,2
0.7560717692252323,0.7560717692252115,0.7560717692252323,0.7560717692252219,0.4275727097181291,0.9484435650337,,,Q_comm,2
0.7792407979935964,0.7792407979935746,0.7792407979935964,0.7792407979935855,0.4275727097181291,1.1650800423973366,,,P_comm,2
0.5623018674399636,0.5623018674399599,0.5623018674399636,0.5623018674399618,0.10905911903290752,0.17611366903357256,,,harmonic_Q_comm,2
0.7539642912121031,0.7539642912121036,0.7539642912121036,0.7539642912121034,0.10905911903290752,0.12844183317115604,,,harmonic_P_comm,2
0.30191691552761324,0.30191691552762284,0.30191691552762284,0.301916915527618,0.5825400211986708,0.47422178251684954,,,C_eigen_raw_even_odd,2
0.30914390542511144,0.30914390542513737,0.30914390542513737,0.3091439054251244,0.6418617525539433,0.3901956764496295,,,C_eigen_transported_even_odd,2
0.2854887848281064,0.2854887848281041,0.2854887848281064,0.28548878482810525,0.9999999999999999,0.9999999999999999,,,unit_C_eigen_raw_even_odd,2
0.19593480741254388,0.19593480741254116,0.19593480741254388,0.19593480741254252,1.0,0.9999999999999999,,,unit_C_eigen_transported_even_odd,2
0.8123254452850512,0.8123254452847288,0.8123254452850512,0.81232544528489,1.3585153237083556,1.5561983893608087,,,raw_QP,3
0.8113574130549679,0.8113574130551079,0.8113574130551079,0.8113574130550378,1.0,0.9999999999999999,,,unit_QP,3
0.8123254452845747,0.8123254452851781,0.8123254452851781,0.8123254452848765,1.5561983893513915,1.3585153236996443,1.1455140491926277,0.8729705241872405,norm_matched_QP,3
0.7106519787823983,0.7106519787820236,0.7106519787823983,0.710651978782211,0.20462080314016445,0.27303146406221546,,,harmonic_QP,3
0.7033209286264933,0.7033209286268463,0.7033209286268463,0.7033209286266697,1.0,1.0,,,unit_harmonic_QP,3
0.7106519787815556,0.710651978782643,0.710651978782643,0.7106519787820993,0.2730314640600264,0.20462080313857137,1.3343289629891681,0.7494403761902861,norm_matched_harmonic_QP,3
0.7078696235219917,0.7078696235225315,0.7078696235225315,0.7078696235222616,1.4180079231013023,1.5561983893608087,,,Q_comm,3
0.7072690848858864,0.7072690848869142,0.7072690848869142,0.7072690848864003,1.4180079231013023,1.3585153237083556,,,P_comm,3
0.691797477543298,0.6917974775435132,0.6917974775435132,0.6917974775434056,0.17823524329545026,0.27303146406221546,,,harmonic_Q_comm,3
0.7091379886273577,0.7091379886282339,0.7091379886282339,0.7091379886277958,0.17823524329545026,0.20462080314016445,,,harmonic_P_comm,3
0.5871347865263216,0.5871347865258756,0.5871347865263216,0.5871347865260985,0.6792576618540423,0.7780991946806435,,,C_eigen_raw_even_odd,3
0.5859976095452984,0.5859976095461893,0.5859976095461893,0.5859976095457439,0.7495763586449384,0.710608619783417,,,C_eigen_transported_even_odd,3
0.5845503812966739,0.5845503812968681,0.5845503812968681,0.584550381296771,1.0,0.9999999999999999,,,unit_C_eigen_raw_even_odd,3
0.5855981878589571,0.5855981878595988,0.5855981878595988,0.585598187859278,0.9999999999999999,1.0,,,unit_C_eigen_transported_even_odd,3
