A_invariant,A_rank_score,best_J_lock_max_resid,best_J_lock_mean_resid,best_candidate,comm_abs_area,comm_signed_birth,comm_signed_birth_over_abs,decision_used_delta_beta,directed_imbalance,face_a,face_b,measured_delta_beta1,measured_delta_beta2,pair_index,transport_cosine_ka_kb_reversed,transverse_complementarity
5.361892821641848,23.9509527019268,0.10339126937406562,0.10339126937405942,unit_C_eigen_transported_even_odd,0.309288594087467,-0.08423841773949974,-0.2723618631581503,False,0.7805782412610942,"[3, 4, 5]","[0, 1, 2]",0,2,0,-0.06977274777580166,0.33612090443309484
4.513409010795025,18.55948681495985,0.41837474382596096,0.41837474382446227,unit_QP,0.07958963039537362,0.05234608712032416,0.6576998392834505,False,0.09351592750669213,"[1, 5, 6]","[0, 2, 3]",0,1,1,0.3819805207533921,0.29618128445723796
3.673869417346004,18.442884901043044,0.25639255049569004,0.2563925504947374,unit_C_eigen_raw_even_odd,0.09160370226721529,0.061332158004998756,0.6695379824869788,False,0.3625873724970041,"[3, 5, 6]","[2, 4, 7]",0,1,2,0.27083922639061,1.2021022473190324
4.863624585991064,20.605435143877006,0.05738690117507655,0.05738690117506584,unit_C_eigen_raw_even_odd,0.0070349932163071794,0.004892318057300863,0.6954261228376167,False,0.3816562664197485,"[2, 6, 7]","[0, 1, 3]",0,2,3,-0.9975463290561367,0.4314936612016916
