A_QP_balance_min,A_beta_delta_min,A_directed_imbalance,A_selected_by_old_rule,A_transport_cosine,A_transverse_complementarity,B_C_lock_worst,B_QP_balance_min,B_directed_imbalance,B_selected_by_old_rule,B_signed_amp_min,B_signed_flip_abs,B_transport_cosine,B_transverse_complementarity,assembly_score_low_is_good,candidate_A_key,candidate_B_key,context,edge_overlap,event_t_A,event_t_B,face_overlap,is_connected_context,is_strong_context,scan_id,variant,vertex_overlap
0.7140857995116437,1,0.0696460764089455,False,0.1657061907731158,0.9096369746190632,0.1865436523746534,0.4054333410976372,0.265945149341554,False,0.2721293581626484,0.0290557167080211,-0.8784750637010379,0.2837342009868028,0.7584568269013262,handle_candidate|2 7 9|3 10 12,handle_candidate|3 4 5|10 11 12,shared_edge,1,12,12,0,True,True,6,real_growth,3
0.3132876431680138,1,0.0696460764089455,False,0.5629463097727321,0.9893469624738892,0.1865436523746534,0.4054333410976372,0.265945149341554,False,0.2721293581626484,0.0290557167080211,-0.8784750637010379,0.2837342009868028,0.8031768776072199,handle_candidate|2 8 9|3 11 12,handle_candidate|3 4 5|10 11 12,shared_edge,1,12,12,0,True,True,6,real_growth,3
0.3128609313563112,1,0.2933222053245488,False,-0.7225100449121242,0.2891184979677439,0.1865436523746534,0.4054333410976372,0.265945149341554,False,0.2721293581626484,0.0290557167080211,-0.8784750637010379,0.2837342009868028,0.8047430317719891,handle_candidate|3 4 7|8 10 11,handle_candidate|3 4 5|10 11 12,shared_edge,2,12,12,0,True,True,6,real_growth,4
0.5541108844114223,1,0.4461843897380764,False,0.2790461658065458,0.4683738995670554,0.1865436523746534,0.4054333410976372,0.265945149341554,False,0.2721293581626484,0.0290557167080211,-0.8784750637010379,0.2837342009868028,0.818470234952128,handle_candidate|0 1 2|3 7 10,handle_candidate|3 4 5|10 11 12,shared_vertex,0,12,12,0,True,False,6,real_growth,2
0.5125829272383892,1,0.3333456440940133,True,-0.7516013104149564,1.1088584512872268,0.1865436523746534,0.4054333410976372,0.265945149341554,False,0.2721293581626484,0.0290557167080211,-0.8784750637010379,0.2837342009868028,0.8239163627345436,handle_candidate|0 1 2|3 8 11,handle_candidate|3 4 5|10 11 12,shared_vertex,0,12,12,0,True,False,6,real_growth,2
0.6952845680968396,1,0.1968491415107755,False,-0.3604522835435743,0.2739285957871702,0.1865436523746534,0.4054333410976372,0.265945149341554,False,0.2721293581626484,0.0290557167080211,-0.8784750637010379,0.2837342009868028,0.8831429905129368,handle_candidate|1 2 4|3 8 11,handle_candidate|3 4 5|10 11 12,shared_vertex,0,12,12,0,True,False,6,real_growth,3
0.4628348245186937,1,0.5445693648698812,False,0.5932279305516377,0.3434960465837576,0.1865436523746534,0.4054333410976372,0.265945149341554,False,0.2721293581626484,0.0290557167080211,-0.8784750637010379,0.2837342009868028,0.9084568269013262,handle_candidate|0 2 3|7 8 10,handle_candidate|3 4 5|10 11 12,shared_vertex,0,12,12,0,True,False,6,real_growth,2
0.6797969810885913,1,0.2003393233940612,False,-0.35679349165333085,0.7381486494315066,0.1865436523746534,0.4054333410976372,0.265945149341554,False,0.2721293581626484,0.0290557167080211,-0.8784750637010379,0.2837342009868028,0.9084568269013262,handle_candidate|1 2 4|7 8 10,handle_candidate|3 4 5|10 11 12,shared_vertex,0,12,12,0,True,False,6,real_growth,2
0.7490614354727968,1,0.2134315265273423,False,-0.344663330937532,0.9064318589537036,0.1865436523746534,0.4054333410976372,0.265945149341554,False,0.2721293581626484,0.0290557167080211,-0.8784750637010379,0.2837342009868028,0.9084568269013262,handle_candidate|2 4 7|3 8 11,handle_candidate|3 4 5|10 11 12,shared_vertex,0,12,12,0,True,False,6,real_growth,3
0.7301327038508406,1,0.0839068738958173,False,0.5635871492834013,0.348343497184935,0.1865436523746534,0.4054333410976372,0.265945149341554,False,0.2721293581626484,0.0290557167080211,-0.8784750637010379,0.2837342009868028,0.9167353788057127,handle_candidate|2 8 9|3 7 10,handle_candidate|3 4 5|10 11 12,shared_vertex,0,12,12,0,True,False,6,real_growth,2
0.3091056114550081,1,0.1011515139184872,False,0.06913814172515825,0.2799604099612163,0.1865436523746534,0.4054333410976372,0.265945149341554,False,0.2721293581626484,0.0290557167080211,-0.8784750637010379,0.2837342009868028,0.9566206917226407,quotient_candidate|1 5 6|2 8 9,handle_candidate|3 4 5|10 11 12,shared_vertex,0,12,12,0,True,False,6,real_growth,1
0.2550923831152115,1,0.0562343298038757,False,0.17551053777401415,0.2528566443007467,0.1865436523746534,0.4054333410976372,0.265945149341554,False,0.2721293581626484,0.0290557167080211,-0.8784750637010379,0.2837342009868028,0.9836273058925391,handle_candidate|1 4 6|3 7 10,handle_candidate|3 4 5|10 11 12,shared_vertex,0,12,12,0,True,False,6,real_growth,3
