A_invariant,A_rank_score,P_odd_norm,P_over_Q_norm_ratio,Q_P_cosine,Q_even_norm,abs_area_norm_Q_cross_P,abs_area_ratio,cascade_index,decision_used_delta_beta,directed_imbalance,event_t,face_a,face_b,ka_norm,measured_delta_beta1,measured_delta_beta2,move_class,pair_index,signed_birth_area,signed_birth_over_abs,signed_outward_area,signed_outward_over_abs,signed_pair_axis_area,signed_pair_axis_over_abs,transport_cosine_ka_kb_reversed,transported_reversed_kb_norm,transverse_complementarity
3.9060387872554445,19.50508846708531,0.6805079375812985,0.9294086083590117,0.9277671498807866,0.7321945713219633,0.18593209519339876,0.37315963822212656,1,False,0.47978443481550515,6,"[3, 4, 5]","[0, 1, 2]",0.6934959065413658,0,2,handle_candidate,0,-0.03424064958868316,-0.1841567457887425,-0.03424064958868316,-0.1841567457887425,0.08059684699912155,0.4334746344618696,0.19267692094939406,0.13661405236146892,0.33612090443309484
4.322173248649514,17.211154376994966,0.17558330250319182,0.20581478066296624,0.13972630378470605,0.853113182335111,0.14832299072698446,0.9901901635631977,2,False,0.16642212957303973,6,"[4, 5, 6]","[0, 2, 3]",0.44735094812115345,0,1,handle_candidate,1,0.058838801361352125,0.3966937362344519,0.058838801361352125,0.3966937362344519,-0.029959955748466358,-0.20199131369600776,0.9201251933605759,0.42331185692233914,0.281228066820324
