A_invariant,A_rank_score,K_axial_a_norm,K_axial_b_norm,a_b_transport_cosine,cascade_index,decision_used_delta_beta,directed_imbalance,event_t,face_a,face_b,measured_delta_beta1,measured_delta_beta2,move_class,pair_index,pair_vec_a_norm,pair_vec_b_norm,transported_reversed_b_norm,transverse_complementarity
3.9060387872554445,19.50508846708531,0.6934959065413658,0.136614052361414,0.19267692094939406,1,False,0.47978443481550515,6,"[3, 4, 5]","[0, 1, 2]",0,2,handle_candidate,0,0.7321945713219633,0.7321945713222793,0.13661405236146892,0.33612090443309484
4.322173248649514,17.211154376994966,0.44735094812115345,0.42331185692314544,0.9201251933605759,2,False,0.16642212957303973,6,"[4, 5, 6]","[0, 2, 3]",0,1,handle_candidate,1,0.853113182335111,0.8531131823334958,0.42331185692233914,0.281228066820324
