A_fan_directed_mean,A_gate,A_invariant,A_live_record_gap,A_nonreciprocal_norm,A_rank_gated,A_rank_legal,A_rank_score,A_shell_gap,address_similarity,after_K_mean,after_beta0,after_beta1,after_beta2,after_beta3,after_boundary_fraction,after_edge_link_cycle_fraction,after_exact_residual_ratio,after_harmonic_ratio,applied,apply_reason,before_beta0,before_beta1,before_beta2,before_beta3,candidate_id,cascade_index,decision_used_delta_beta,delta_beta1,delta_beta2,delta_boundary_faces,directed_imbalance,encoded_move,event_t,face_a,face_b,measured_delta_beta1,measured_delta_beta2,measured_delta_beta3,move_class,new_beta1,new_beta2,nonlinear_cascade_score,response_rank_legal,response_score,selected_C_eigen_J_lock_max_resid,selected_C_eigen_J_lock_mean_resid,selected_best_C_eigen_candidate,selected_comm_signed_birth_over_abs,selected_transport_cosine_ka_kb_reversed,selection_rule,transverse_complementarity
0.3810194620383476,True,3.9060387872554445,0.16890278818201904,0.4205804393778214,3,3,19.50508846708531,3.1478525128840813,0.4,0.7297101472704373,1,0,2,0,0.666666666666635,0.0,0.30994287678254323,0.21511751393316159,True,ok,1,0,0,0,32,1,False,0,2,4,0.47978443481550515,0 3 4 5|0 2 4 5|0 1 2 5,6,3 4 5,0 1 2,0,2,0,handle_candidate,0,2,731.0228921546982,1,5.318293824448355,0.17309180304907085,0.17309180304906585,unit_C_eigen_transported_even_odd,-0.1841567457887425,0.19267692094939406,C_eigen_guided_rule,0.33612090443309484
0.3810194620383476,True,4.322173248649514,0.21073143952295276,0.6224055690381791,1,1,17.211154376994966,4.813768606784976,0.0,0.7988088874035898,1,0,3,0,0.5714285714285511,0.052631578947365656,0.28406967849121884,0.17843917506575785,True,ok,1,0,2,0,66,2,False,0,1,2,0.16642212957303973,2 4 5 6|2 3 5 6|0 2 3 6,6,4 5 6,0 2 3,0,1,0,handle_candidate,0,3,433.1459174123215,11,1.787649280744787,0.6558481898342645,0.6558481898339875,unit_C_eigen_raw_even_odd,0.3966937362344519,0.9201251933605759,C_eigen_guided_rule,0.281228066820324
