A_face_a,A_face_b,B_face_a,B_face_b,K_edge_has_nonzero_circulation,K_edge_kappa_flip_abs,K_edge_kappa_flips,K_edge_sign_identity,K_edge_sign_kappa,T2_P_alpha,T2_P_minus_resid,T2_Q_alpha,T2_Q_minus_resid,T2_norm,T2_plus_I_raw_resid,T2_projective_alpha,T2_projective_minus_I_resid,T4_P_alpha,T4_P_plus_resid,T4_Q_alpha,T4_Q_plus_resid,T4_minus_I_raw_resid,T4_norm,T4_projective_plus_I_resid,T_P_to_Q_resid,T_QP_mean_resid,T_Q_to_P_resid,T_norm,assembly_index,basis_dim,birth_kappa_flip_abs,birth_kappa_flips,birth_sign_identity,birth_sign_kappa,compat_C_hash_self_resid,compat_GJ_minus_Omega_resid,compat_J2_plus_I_resid,compat_J_P_to_Q_resid,compat_J_QP_max_lock_resid,compat_J_QP_mean_lock_resid,compat_J_Q_to_P_resid,compat_J_g_skew_resid,compat_J_hash_anti_self_resid,compat_J_metric_orth_resid,compat_basis_dim,compat_compatibility_gate_pass,compat_g_nondeg_ratio,compat_g_rank,compat_g_svals_json,compat_g_sym_resid,compat_omega_nondeg_ratio,compat_omega_rank,compat_omega_skew_resid,compat_omega_svals_json,compat_star_antimult_resid_diagnostic,compat_star_family_span_resid,compat_star_involution_resid_diagnostic,compat_valid_omega_g,context,cycle_closed_by_order,cycle_edge_count,cycle_operator_norm,cycle_order,eig_imag_ratio_mean,eigvals_json,ident_link_K_edge_over_abs,ident_link_birth_over_abs,ident_link_circulation_K_edge,ident_link_circulation_abs,ident_link_circulation_birth,ident_link_face_count,interface_norm,kappa_link_K_edge_over_abs,kappa_link_birth_over_abs,kappa_link_circulation_K_edge,kappa_link_circulation_abs,kappa_link_circulation_birth,kappa_link_face_count,lambda_used,link_count,link_graph_closed_cycle,link_graph_link_edges,link_graph_link_vertices,metric_candidate,metric_primary,metric_source_note,nontrivial_operator,omega_candidate,omega_primary,omega_source_note,primary_pair,shared_edge,spinor_projective_gate_pass,spinor_strong_unscaled_gate_pass,union_faces
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",True,0.9999999999988874,False,1.0,1.0,0.7804315207924596,0.2377859916000831,0.7085058659050695,0.25899963604059084,1.9409845099740735,0.6729917015024462,0.7444686933489202,0.36303603854415195,0.9954016153016917,0.27239238862507387,0.8883088186771037,0.3000179803276157,0.9288231742920273,2.6430459118845646,0.5356663353870255,0.42325617067543964,0.3663979321025206,0.3095396935296016,1.72565198501796,0,4,0.9999999999999166,False,-1.0,-1.0,2.4039631577046486e-16,2.4924675667470363e-16,0.6729917015024462,0.42325617067543964,0.42325617067543964,0.3663979321025206,0.3095396935296016,3.89665322511233e-16,2.7924383148958093e-16,0.672991701502358,4,False,0.9999999999982421,4,"[1.0000000000008638, 1.0000000000008513, 1.0000000000002978, 1.000000000000106]",4.609855995945021e-17,0.29858309313194015,4,1.9562256370181452e-16,"[1.1692139762648472, 1.1692139762648472, 0.34910752556655156, 0.34910752556655156]",2.064357654693351e-16,2.8141165728763816e-13,4.323284672763982e-16,True,shared_edge,True,1,2.0,"[0, 1, 2] -> [0, 2, 3] -> [0, 2, 4] -> [0, 2, 5] -> [0, 2, 6]",0.9999999999981402,"[[-5.551115123125783e-17, 1.1692139762640095], [-5.551115123125783e-17, -1.1692139762640095], [3.469446951953614e-18, 0.34910752556643215], [3.469446951953614e-18, -0.34910752556643215]]",0.02441229973088327,-0.37119288233212044,0.2630686189617252,10.776068697407501,-4.0,5,,0.056627047947161384,-0.7126222608939407,0.6357033851412528,11.226143833850744,-8.0,5,0.8660254037842262,,True,"[(1, 3), (1, 5), (3, 6), (4, 5), (4, 6)]","[1, 3, 4, 5, 6]",union_C_square_metric,True,C^T C structural metric diagnostic,True,"union_plus_link_cycle_skew_birth_order_edge_complement_half_base_norm_(0, 2)",True,skew part of union plus shared-edge link-cycle,True,"[0, 2]",False,False,"[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]"
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",True,0.9999999999988874,False,1.0,1.0,13.588436225208039,0.25514676643438805,10.111990869971338,0.35704988023638806,37.64172521650936,18.207812669930387,11.850213547592018,0.47672958260557546,296.1016179354212,0.2744699084300598,213.708378243222,0.38934401569943544,429.6043369347915,860.3922275556546,0.6395843036053287,0.9466294726300034,0.5233743123309184,0.10011915203183325,12.992950959409937,0,4,0.9999999999999166,False,-1.0,-1.0,6.337541042798154e-13,4.370087030516592e-16,18.207812669930387,0.9466294726300034,0.9466294726300034,0.5233743123309184,0.10011915203183325,7.202588159949932e-16,4.355869872536602e-16,9.259590702929014,4,False,0.07531341273306637,4,"[0.6935389765810858, 0.6676929467405807, 0.26544595708985624, 0.05223278718979507]",1.378219170828783e-16,0.29858309313194015,4,1.9562256370181452e-16,"[1.1692139762648472, 1.1692139762648472, 0.34910752556655156, 0.34910752556655156]",5.89670450190052e-16,0.4019658125326248,8.944624492652967e-16,True,shared_edge,True,1,2.0,"[0, 1, 2] -> [0, 2, 3] -> [0, 2, 4] -> [0, 2, 5] -> [0, 2, 6]",0.9999999999994286,"[[1.2212453270876722e-15, 4.748644698629083], [1.2212453270876722e-15, -4.748644698629083], [0.0, 1.0727537561676777], [0.0, -1.0727537561676777]]",0.02441229973088327,-0.37119288233212044,0.2630686189617252,10.776068697407501,-4.0,5,,0.056627047947161384,-0.7126222608939407,0.6357033851412528,11.226143833850744,-8.0,5,0.8660254037842262,,True,"[(1, 3), (1, 5), (3, 6), (4, 5), (4, 6)]","[1, 3, 4, 5, 6]",QP_data_gram_control,False,uses Q/P data directly,True,"union_plus_link_cycle_skew_birth_order_edge_complement_half_base_norm_(0, 2)",True,skew part of union plus shared-edge link-cycle,False,"[0, 2]",False,False,"[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]"
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",True,0.9999999999988874,False,1.0,1.0,1.4329163686766726,0.1618140043729831,1.1452137491268937,0.19962393121905886,3.580987461983427,1.2758282340951648,1.2890650589019839,0.40351560264292746,3.5767351949356208,0.1668463677691939,2.835000406503054,0.20722835712166773,3.8896828394813254,9.064517238819041,0.5741799657962979,0.6247269956968942,0.5558331283719536,0.4869392610470131,2.2707400193789744,0,4,0.9999999999999166,False,-1.0,-1.0,2.4975309601616324e-16,2.763609578028381e-16,1.2758282340951648,0.6247269956968942,0.6247269956968942,0.5558331283719536,0.4869392610470131,4.3786655000977096e-16,3.271606151012805e-16,1.275828234095165,4,False,0.9999999999989995,4,"[1.0000000000000002, 1.0, 1.0, 0.9999999999999998]",0.0,0.1354010214397045,4,1.7794046124854599e-16,"[1.5911364114621935, 1.5911364114621933, 0.21544149536202245, 0.21544149536202237]",3.425397823452683e-16,5.20765065264428e-16,4.655501307577021e-16,True,shared_edge,True,1,2.0,"[0, 1, 2] -> [0, 2, 3] -> [0, 2, 4] -> [0, 2, 5] -> [0, 2, 6]",0.999999999997365,"[[0.0, 1.5911364114621938], [0.0, -1.5911364114621938], [-2.7755575615628914e-17, 0.21544149536202237], [-2.7755575615628914e-17, -0.21544149536202237]]",0.02441229973088327,-0.37119288233212044,0.2630686189617252,10.776068697407501,-4.0,5,,0.056627047947161384,-0.7126222608939407,0.6357033851412528,11.226143833850744,-8.0,5,1.7320508075684524,,True,"[(1, 3), (1, 5), (3, 6), (4, 5), (4, 6)]","[1, 3, 4, 5, 6]",cochain_identity_metric,True,ambient coefficient metric already used by residuals,True,"union_plus_link_cycle_skew_birth_order_edge_complement_base_norm_(0, 2)",True,skew part of union plus shared-edge link-cycle,True,"[0, 2]",False,False,"[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]"
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",True,0.9999999999988874,False,1.0,1.0,-0.31442822288848465,0.5380371736317957,-0.6021308424381533,0.3476403417083298,1.5651582298135318,1.590279578065701,-0.45827953266343363,0.5112249472429787,0.17068238663832816,0.6826877234289229,0.4343788307049296,0.41561820620650775,0.9080310041217788,1.310849376230223,0.6802746034599672,0.6247269956970315,0.5558331283720606,0.4869392610470896,2.2707400193782767,0,4,0.9999999999999166,False,-1.0,-1.0,3.055463123584531e-16,2.04782904093706e-16,1.590279578065701,0.6247269956970315,0.6247269956970315,0.5558331283720606,0.4869392610470896,3.6637171706314615e-16,2.547441019993222e-16,1.5902795780658152,4,False,0.9999999999986211,4,"[1.0000000000004317, 1.0000000000004257, 1.0000000000001485, 1.0000000000000528]",2.973211127811156e-17,0.1354010214397045,4,1.7794046124854599e-16,"[1.5911364114621935, 1.5911364114621933, 0.21544149536202245, 0.21544149536202237]",3.115651114597327e-16,0.9221932214536546,5.9888967474870995e-16,True,shared_edge,True,1,2.0,"[0, 1, 2] -> [0, 2, 3] -> [0, 2, 4] -> [0, 2, 5] -> [0, 2, 6]",0.0,"[[-0.873175174535459, 0.0], [-0.39258652536997346, 0.0], [0.8731751745354589, 0.0], [0.39258652536997296, 0.0]]",0.02441229973088327,-0.37119288233212044,0.2630686189617252,10.776068697407501,-4.0,5,,0.056627047947161384,-0.7126222608939407,0.6357033851412528,11.226143833850744,-8.0,5,1.7320508075684524,,True,"[(1, 3), (1, 5), (3, 6), (4, 5), (4, 6)]","[1, 3, 4, 5, 6]",union_C_symmetric_metric,True,symmetric pair-conjugation operator C on motif union,True,"union_plus_link_cycle_skew_birth_order_edge_complement_base_norm_(0, 2)",True,skew part of union plus shared-edge link-cycle,True,"[0, 2]",False,False,"[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]"
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",True,0.9999999999988874,False,1.0,1.0,1.4329163686749797,0.16181400437286458,1.1452137491254208,0.19962393121893587,3.580987461979008,1.2758282340933045,1.289065058900401,0.4035156026429238,3.5767351949269703,0.16684636776907358,2.8350004064958805,0.20722835712154403,3.8896828394703244,9.064517238796666,0.5741799657962946,0.6247269956969868,0.5558331283720042,0.4869392610470216,2.2707400193775804,0,4,0.9999999999999166,False,-1.0,-1.0,2.4039631577046486e-16,2.426013008294785e-16,1.2758282340933045,0.6247269956969868,0.6247269956969868,0.5558331283720042,0.4869392610470216,3.7872241814823933e-16,2.5571446598326015e-16,1.275828234093354,4,False,0.9999999999982421,4,"[1.0000000000008638, 1.0000000000008513, 1.0000000000002978, 1.000000000000106]",4.609855995945021e-17,0.1354010214397045,4,1.7794046124854599e-16,"[1.5911364114621935, 1.5911364114621933, 0.21544149536202245, 0.21544149536202237]",2.114935302577537e-16,3.1998208377494156e-13,4.323284672763982e-16,True,shared_edge,True,1,2.0,"[0, 1, 2] -> [0, 2, 3] -> [0, 2, 4] -> [0, 2, 5] -> [0, 2, 6]",0.999999999997365,"[[5.551115123125783e-17, 1.591136411461212], [5.551115123125783e-17, -1.591136411461212], [1.3877787807814457e-17, 0.21544149536192694], [1.3877787807814457e-17, -0.21544149536192694]]",0.02441229973088327,-0.37119288233212044,0.2630686189617252,10.776068697407501,-4.0,5,,0.056627047947161384,-0.7126222608939407,0.6357033851412528,11.226143833850744,-8.0,5,1.7320508075684524,,True,"[(1, 3), (1, 5), (3, 6), (4, 5), (4, 6)]","[1, 3, 4, 5, 6]",union_C_square_metric,True,C^T C structural metric diagnostic,True,"union_plus_link_cycle_skew_birth_order_edge_complement_base_norm_(0, 2)",True,skew part of union plus shared-edge link-cycle,True,"[0, 2]",False,False,"[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]"
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",True,0.9999999999988874,False,1.0,1.0,29.760006090208183,0.17976245505550434,15.854224669261384,0.363340810891727,76.54032758081217,37.68277067551697,22.80711537973795,0.5031618632660821,1339.177447671482,0.18206253019331892,704.8759250454232,0.37051422614258167,1734.230118719708,3469.6381125704147,0.6602859340218052,0.9784767325626462,0.560456723062663,0.14243671356267984,20.863492451982456,0,4,0.9999999999999166,False,-1.0,-1.0,6.337541042798154e-13,4.3419349248067796e-16,37.68277067551697,0.9784767325626462,0.9784767325626462,0.560456723062663,0.14243671356267984,6.898122553567098e-16,4.1305276644240586e-16,24.527244747791155,4,False,0.07531341273306637,4,"[0.6935389765810858, 0.6676929467405807, 0.26544595708985624, 0.05223278718979507]",1.378219170828783e-16,0.1354010214397045,4,1.7794046124854599e-16,"[1.5911364114621935, 1.5911364114621933, 0.21544149536202245, 0.21544149536202237]",3.616439340454323e-16,0.26428627483961165,8.944624492652967e-16,True,shared_edge,True,1,2.0,"[0, 1, 2] -> [0, 2, 3] -> [0, 2, 4] -> [0, 2, 5] -> [0, 2, 6]",0.9999999999991398,"[[6.661338147750939e-16, 6.723793270359563], [6.661338147750939e-16, -6.723793270359563], [-1.8041124150158794e-16, 0.6362663097750622], [-1.8041124150158794e-16, -0.6362663097750622]]",0.02441229973088327,-0.37119288233212044,0.2630686189617252,10.776068697407501,-4.0,5,,0.056627047947161384,-0.7126222608939407,0.6357033851412528,11.226143833850744,-8.0,5,1.7320508075684524,,True,"[(1, 3), (1, 5), (3, 6), (4, 5), (4, 6)]","[1, 3, 4, 5, 6]",QP_data_gram_control,False,uses Q/P data directly,True,"union_plus_link_cycle_skew_birth_order_edge_complement_base_norm_(0, 2)",True,skew part of union plus shared-edge link-cycle,False,"[0, 2]",False,False,"[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]"
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",True,0.9999999999988874,False,1.0,1.0,0.29746139495636786,0.0401257675348103,0.2436221918018564,0.048954752891798785,0.7583000371225518,0.776318974272823,0.27054179337913487,0.4088628595012257,0.15832049115049704,0.040790384665994016,0.12918898199943948,0.04994682388918072,0.8682248863804,0.40656574612745744,0.579136115552079,0.7942633477958599,0.7676971303428165,0.7411309128897731,1.0402726438375711,0,4,0.9999999999999166,False,-1.0,-1.0,2.4975309601616324e-16,2.4868320650802673e-16,0.776318974272823,0.7942633477958599,0.7942633477958599,0.7676971303428165,0.7411309128897731,3.5617034331271026e-16,2.4868320650802673e-16,0.776318974272823,4,False,0.9999999999989995,4,"[1.0000000000000002, 1.0, 1.0, 0.9999999999999998]",0.0,0.09566465005003891,4,2.0802992924988608e-33,"[0.7322408383885017, 0.7322408383885016, 0.07004956355687884, 0.07004956355687877]",3.2450375831541323e-16,2.496811524421364e-16,4.655501307577021e-16,True,shared_edge,True,1,2.449489742783178,"[0, 1, 2] -> [0, 2, 4] -> [0, 2, 5] -> [0, 2, 6] -> [0, 2, 3]",0.9999999999921794,"[[-7.806255641895632e-18, 0.7322408383885018], [-7.806255641895632e-18, -0.7322408383885018], [4.85722573273506e-17, 0.07004956355687879], [4.85722573273506e-17, -0.07004956355687879]]",0.02441229973088327,-0.3711928823321205,0.2630686189617251,10.7760686974075,-4.0,5,,0.05662704794716139,-0.7126222608939408,0.6357033851412528,11.226143833850742,-8.0,5,,,True,"[(1, 3), (1, 5), (3, 6), (4, 5), (4, 6)]","[1, 3, 4, 5, 6]",cochain_identity_metric,True,ambient coefficient metric already used by residuals,True,"link_cycle_skew_address_order_identity_(0, 2)",True,skew part of shared-edge link-cycle operator,True,"[0, 2]",False,False,"[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]"
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",True,0.9999999999988874,False,1.0,1.0,0.07784818479458826,0.15010925910110928,0.02400898164008892,0.41300690414694785,0.14455055219519322,0.9504559690481996,0.050928583217351324,0.4162489441005641,0.0052984081606135625,0.21882166083619034,-0.00018550051580741562,0.926729039042844,0.9974572239943443,0.011631224236076619,0.6211815732191408,0.7942633477960019,0.7676971303429193,0.7411309128898367,1.0402726438373002,0,4,0.9999999999999166,False,-1.0,-1.0,3.055463123584531e-16,2.0031793734585137e-16,0.9504559690481996,0.7942633477960019,0.7942633477960019,0.7676971303429193,0.7411309128898367,2.835741518907805e-16,2.0031793734590322e-16,0.9504559690482004,4,False,0.9999999999986211,4,"[1.0000000000004317, 1.0000000000004257, 1.0000000000001485, 1.0000000000000528]",2.973211127811156e-17,0.09566465005003891,4,2.0802992924988608e-33,"[0.7322408383885017, 0.7322408383885016, 0.07004956355687884, 0.07004956355687877]",3.255392576614257e-16,0.9787614227224446,5.9888967474870995e-16,True,shared_edge,True,1,2.449489742783178,"[0, 1, 2] -> [0, 2, 4] -> [0, 2, 5] -> [0, 2, 6] -> [0, 2, 3]",0.998221534467721,"[[0.01350125790891921, 0.22607712662383017], [0.01350125790891921, -0.22607712662383017], [-0.013501257908919219, 0.2260771266238296], [-0.013501257908919219, -0.2260771266238296]]",0.02441229973088327,-0.3711928823321205,0.2630686189617251,10.7760686974075,-4.0,5,,0.05662704794716139,-0.7126222608939408,0.6357033851412528,11.226143833850742,-8.0,5,,,True,"[(1, 3), (1, 5), (3, 6), (4, 5), (4, 6)]","[1, 3, 4, 5, 6]",union_C_symmetric_metric,True,symmetric pair-conjugation operator C on motif union,True,"link_cycle_skew_address_order_identity_(0, 2)",True,skew part of shared-edge link-cycle operator,True,"[0, 2]",False,False,"[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]"
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",True,0.9999999999988874,False,1.0,1.0,0.29746139495607404,0.040125767534823845,0.2436221918015868,0.048954752891821114,0.7583000371217624,0.776318974272993,0.27054179337885315,0.4088628595012258,0.15832049115017602,0.04079038466600773,0.12918898199916193,0.049946823889203566,0.8682248863806457,0.406565746126611,0.5791361155520791,0.794263347795908,0.76769713034281,0.7411309128897118,1.0402726438370296,0,4,0.9999999999999166,False,-1.0,-1.0,2.4039631577046486e-16,2.212018490483367e-16,0.776318974272993,0.794263347795908,0.794263347795908,0.76769713034281,0.7411309128897118,3.2326437150613944e-16,1.9375292413991993e-16,0.7763189742729978,4,False,0.9999999999982421,4,"[1.0000000000008638, 1.0000000000008513, 1.0000000000002978, 1.000000000000106]",4.609855995945021e-17,0.09566465005003891,4,2.0802992924988608e-33,"[0.7322408383885017, 0.7322408383885016, 0.07004956355687884, 0.07004956355687877]",2.347944461399506e-16,9.462340619074684e-14,4.323284672763982e-16,True,shared_edge,True,1,2.449489742783178,"[0, 1, 2] -> [0, 2, 4] -> [0, 2, 5] -> [0, 2, 6] -> [0, 2, 3]",0.9999999999921794,"[[-1.1711924561685211e-17, 0.7322408383881205], [-1.1711924561685211e-17, -0.7322408383881205], [5.912289971835016e-18, 0.07004956355684104], [5.912289971835016e-18, -0.07004956355684104]]",0.02441229973088327,-0.3711928823321205,0.2630686189617251,10.7760686974075,-4.0,5,,0.05662704794716139,-0.7126222608939408,0.6357033851412528,11.226143833850742,-8.0,5,,,True,"[(1, 3), (1, 5), (3, 6), (4, 5), (4, 6)]","[1, 3, 4, 5, 6]",union_C_square_metric,True,C^T C structural metric diagnostic,True,"link_cycle_skew_address_order_identity_(0, 2)",True,skew part of shared-edge link-cycle operator,True,"[0, 2]",False,False,"[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]"
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",True,0.9999999999988874,False,1.0,1.0,7.3305413967367015,0.11337018548637184,2.905364600769916,0.2688280821404288,15.579047015984425,7.172222144077934,5.1179529987537125,0.4549489308475949,74.62495168082029,0.11397679888349638,29.329257974941846,0.2720690141707945,78.81372758503694,158.9283846958802,0.6190220023743785,0.9891977546096121,0.5980353558351118,0.20687295706061157,11.04900199649517,0,4,0.9999999999999166,False,-1.0,-1.0,6.337541042798154e-13,3.9614671672828566e-16,7.172222144077934,0.9891977546096121,0.9891977546096121,0.5980353558351118,0.20687295706061157,7.321403181215396e-16,5.946341583359585e-16,6.342070590535808,4,False,0.07531341273306637,4,"[0.6935389765810858, 0.6676929467405807, 0.26544595708985624, 0.05223278718979507]",1.378219170828783e-16,0.09566465005003891,4,2.0802992924988608e-33,"[0.7322408383885017, 0.7322408383885016, 0.07004956355687884, 0.07004956355687877]",2.367802733584486e-16,0.043811000239952116,8.944624492652967e-16,True,shared_edge,True,1,2.449489742783178,"[0, 1, 2] -> [0, 2, 4] -> [0, 2, 5] -> [0, 2, 6] -> [0, 2, 3]",0.9999999999973493,"[[-8.765738010593831e-17, 3.1930728940298607], [-8.765738010593831e-17, -3.1930728940298607], [2.748433749619878e-16, 0.20047815572215003], [2.748433749619878e-16, -0.20047815572215003]]",0.02441229973088327,-0.3711928823321205,0.2630686189617251,10.7760686974075,-4.0,5,,0.05662704794716139,-0.7126222608939408,0.6357033851412528,11.226143833850742,-8.0,5,,,True,"[(1, 3), (1, 5), (3, 6), (4, 5), (4, 6)]","[1, 3, 4, 5, 6]",QP_data_gram_control,False,uses Q/P data directly,True,"link_cycle_skew_address_order_identity_(0, 2)",True,skew part of shared-edge link-cycle operator,False,"[0, 2]",False,False,"[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]"
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",True,0.9999999999988874,False,1.0,1.0,0.8603979664554885,0.22360886704848226,0.8065587633009768,0.23698785319966237,2.2324618441002704,0.7609301818058651,0.8334783648783962,0.38081876518175545,1.290845282351936,0.24573397411726608,1.2010976603287578,0.26180322736350253,1.2618966100799895,3.5124498557074104,0.5528212321286466,0.46701425762462606,0.4371669455097944,0.4073196333949627,1.8259007255364181,0,4,0.9999999999999166,False,-1.0,-1.0,2.4975309601616324e-16,3.052255327709119e-16,0.7609301818058651,0.46701425762462606,0.46701425762462606,0.4371669455097944,0.4073196333949627,4.65982790911328e-16,3.360221726650247e-16,0.7609301818058652,4,False,0.9999999999989995,4,"[1.0000000000000002, 1.0, 1.0, 0.9999999999999998]",0.0,0.2402866123900763,4,1.7459745152963537e-16,"[1.2553741466153903, 1.2553741466153903, 0.30164960097253557, 0.3016496009725354]",3.266147703017888e-16,7.929298513182614e-16,4.655501307577021e-16,True,shared_edge,True,1,2.449489742783178,"[0, 1, 2] -> [0, 2, 4] -> [0, 2, 5] -> [0, 2, 6] -> [0, 2, 3]",0.9999999999979441,"[[5.551115123125783e-17, 1.25537414661539], [5.551115123125783e-17, -1.25537414661539], [-1.3877787807814457e-17, 0.3016496009725354], [-1.3877787807814457e-17, -0.3016496009725354]]",0.02441229973088327,-0.3711928823321205,0.2630686189617251,10.7760686974075,-4.0,5,,0.05662704794716139,-0.7126222608939408,0.6357033851412528,11.226143833850742,-8.0,5,1.0,,True,"[(1, 3), (1, 5), (3, 6), (4, 5), (4, 6)]","[1, 3, 4, 5, 6]",cochain_identity_metric,True,ambient coefficient metric already used by residuals,True,"union_plus_link_cycle_skew_address_order_identity_unit_(0, 2)",True,skew part of union plus shared-edge link-cycle,True,"[0, 2]",False,False,"[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]"
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",True,0.9999999999988874,False,1.0,1.0,-0.4850883867041147,0.3625980650004183,-0.5389275898586141,0.33388837438247115,1.375443120851215,1.580182559464246,-0.5120079882814924,0.38270221529144044,0.3533373599299954,0.46177249464870745,0.40846956412563684,0.41870011878340824,0.7773907847440361,1.2101956143724302,0.5591590647723156,0.46701425762474386,0.43716694550988644,0.4073196333950291,1.8259007255358066,0,4,0.9999999999999166,False,-1.0,-1.0,3.055463123584531e-16,2.2419686846478817e-16,1.580182559464246,0.46701425762474386,0.46701425762474386,0.43716694550988644,0.4073196333950291,3.6542226662764154e-16,2.380541366000017e-16,1.5801825594643601,4,False,0.9999999999986211,4,"[1.0000000000004317, 1.0000000000004257, 1.0000000000001485, 1.0000000000000528]",2.973211127811156e-17,0.2402866123900763,4,1.7459745152963537e-16,"[1.2553741466153903, 1.2553741466153903, 0.30164960097253557, 0.3016496009725354]",2.408494738375238e-16,0.7873442408888134,5.9888967474870995e-16,True,shared_edge,True,1,2.449489742783178,"[0, 1, 2] -> [0, 2, 4] -> [0, 2, 5] -> [0, 2, 6] -> [0, 2, 3]",0.0,"[[-0.9255328557903598, 0.0], [-0.40915145046276313, 0.0], [0.9255328557903588, 0.0], [0.4091514504627632, 0.0]]",0.02441229973088327,-0.3711928823321205,0.2630686189617251,10.7760686974075,-4.0,5,,0.05662704794716139,-0.7126222608939408,0.6357033851412528,11.226143833850742,-8.0,5,1.0,,True,"[(1, 3), (1, 5), (3, 6), (4, 5), (4, 6)]","[1, 3, 4, 5, 6]",union_C_symmetric_metric,True,symmetric pair-conjugation operator C on motif union,True,"union_plus_link_cycle_skew_address_order_identity_unit_(0, 2)",True,skew part of union plus shared-edge link-cycle,True,"[0, 2]",False,False,"[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]"
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",True,0.9999999999988874,False,1.0,1.0,0.8603979664543601,0.22360886704833732,0.8065587632998725,0.23698785319952284,2.232461844097209,0.7609301818050863,0.8334783648772799,0.3808187651817347,1.290845282348438,0.24573397411712303,1.20109766032542,0.26180322736336825,1.261896610075983,3.5124498556977604,0.5528212321286269,0.4670142576247228,0.43716694550985735,0.40731963339499183,1.8259007255351953,0,4,0.9999999999999166,False,-1.0,-1.0,2.4039631577046486e-16,2.4305841578173886e-16,0.7609301818050863,0.4670142576247228,0.4670142576247228,0.43716694550985735,0.40731963339499183,3.8685376209631806e-16,2.743594230915143e-16,0.7609301818050354,4,False,0.9999999999982421,4,"[1.0000000000008638, 1.0000000000008513, 1.0000000000002978, 1.000000000000106]",4.609855995945021e-17,0.2402866123900763,4,1.7459745152963537e-16,"[1.2553741466153903, 1.2553741466153903, 0.30164960097253557, 0.3016496009725354]",2.1371727088365857e-16,2.9997042761268604e-13,4.323284672763982e-16,True,shared_edge,True,1,2.449489742783178,"[0, 1, 2] -> [0, 2, 4] -> [0, 2, 5] -> [0, 2, 6] -> [0, 2, 3]",0.9999999999979441,"[[0.0, 1.255374146614528], [0.0, -1.255374146614528], [2.0816681711721685e-17, 0.30164960097242316], [2.0816681711721685e-17, -0.30164960097242316]]",0.02441229973088327,-0.3711928823321205,0.2630686189617251,10.7760686974075,-4.0,5,,0.05662704794716139,-0.7126222608939408,0.6357033851412528,11.226143833850742,-8.0,5,1.0,,True,"[(1, 3), (1, 5), (3, 6), (4, 5), (4, 6)]","[1, 3, 4, 5, 6]",union_C_square_metric,True,C^T C structural metric diagnostic,True,"union_plus_link_cycle_skew_address_order_identity_unit_(0, 2)",True,skew part of union plus shared-edge link-cycle,True,"[0, 2]",False,False,"[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]"
