A_area_abs,A_face_a,A_face_b,A_pair_J_lock_mean_raw_QP,A_signed_birth_over_abs,B_area_abs,B_face_a,B_face_b,B_pair_J_lock_mean_raw_QP,B_signed_birth_over_abs,assembly_index,context,direct_sum_J_P_to_Q_subspace_resid,direct_sum_J_QP_subspace_max_resid,direct_sum_J_QP_subspace_mean_resid,direct_sum_J_Q_to_P_subspace_resid,direct_sum_J_span_leakage,direct_sum_P_norm,direct_sum_P_rank,direct_sum_Q_norm,direct_sum_Q_rank,direct_sum_basis_rank,direct_sum_gate_pass,direct_sum_projected_CJC_plus_J_resid,direct_sum_projected_J2_plus_I_resid,direct_sum_projected_J_skew_resid,motif_improves_over_pairlocal_direct_sum,motif_improves_over_pairlocal_union_sum,motif_signed_birth_over_abs_weighted,pair_local_max_J_lock_raw_QP,pair_local_mean_J_lock_raw_QP,shared_faces,shared_vertices,union_sum_J_P_to_Q_subspace_resid,union_sum_J_QP_subspace_max_resid,union_sum_J_QP_subspace_mean_resid,union_sum_J_Q_to_P_subspace_resid,union_sum_J_span_leakage,union_sum_P_norm,union_sum_P_rank,union_sum_Q_norm,union_sum_Q_rank,union_sum_basis_rank,union_sum_gate_pass,union_sum_projected_CJC_plus_J_resid,union_sum_projected_J2_plus_I_resid,union_sum_projected_J_skew_resid
0.309288594087467,"[3, 4, 5]","[0, 1, 2]",0.9905648587388134,-0.2723618631581503,0.17634391430116558,"[1, 4, 6]","[0, 2, 3]",0.874342017489836,-0.7544379084838614,0,shared_edge,0.6611077283622159,0.6611077283622594,0.6611077283622376,0.6611077283622594,0.6611077283623745,1.580122513087456,2,1.7675061797646654,2,4,False,7.830637700355047e-13,0.5683682244560398,1.807877594929656e-16,True,True,-0.44741434699039717,0.9905648587388146,0.9324534381143247,0,5,0.661107728362216,0.6611077283622593,0.6611077283622376,0.6611077283622593,0.6611077283623745,1.580122513087456,2,1.7675061797646656,2,4,False,7.824737297996385e-13,0.5683682244560397,2.059071030366983e-16
0.0736954504639241,"[0, 1, 6]","[2, 4, 7]",0.9476178622942155,-0.24852152570575198,0.15189879048312685,"[4, 6, 7]","[0, 3, 5]",0.9140303213224314,0.21531190931080815,1,shared_edge,0.6796638785774999,0.6796638785774999,0.6796638785774676,0.6796638785774352,0.6796638785776082,0.8517443133946154,2,0.7760361824934439,2,4,False,3.235582322393698e-13,0.47139346883909505,1.53319348090168e-16,True,True,0.0637902490488275,0.9476178622942263,0.9308240918083235,0,4,0.6796638785774999,0.6796638785774999,0.6796638785774676,0.6796638785774353,0.6796638785776082,0.8517443133946153,2,0.7760361824934437,2,4,False,3.2363225711059363e-13,0.4713934688390951,1.414728993691447e-16
