P_harm,Q_harm,assemblies,base_union_best_J2_resid,base_union_best_mean_resid,best_K_flip_abs,best_block_mode,best_carrier_mode,best_cycle_order,best_identity_K_circ,best_kappa_K_circ,best_order_mode,best_shared_edge,beta,beta0,beta1,beta2,beta3,birth_kappa_flip_count,decision_pass,edge_interface_lock,improves_J2_over_base_count,improves_lock_over_base_count,kappa_flip_count,link_cycle_J2,link_cycle_active_J2,link_cycle_active_lock,link_cycle_eff_avg_mean_resid,link_cycle_eff_best_active_J2_resid,link_cycle_eff_best_active_cycle_edge_count,link_cycle_eff_best_active_mean_resid,link_cycle_eff_best_max_resid,link_cycle_eff_best_span_leakage,link_cycle_lock,link_cycle_only_best_mean_resid,link_cycle_row_count,local_negative_abort_marker,nonzero_circ,option,pair_harm,pair_local_J_lock,pairings,signed_birth,union_motif_lock,used_delta_beta,variant
0.24880104631557917,0.38179479579105513,1,0.3395063127800071,0.5438258343030387,0.999999999999378,identity,motif_only,"[0, 2, 3] -> [0, 2, 6] -> [0, 1, 2] -> [0, 2, 5] -> [0, 2, 4]",0.5041098118950215,1.1039458090780947,geometric_angle,"[0, 2]","[1, 0, 4, 0]",1,0,4,0,0,0,0.596246290239973,0,0,0,0.3395063127800071,0.33994644433996885,0.5533997685830272,0.6221641313148673,0.33994644433996885,5,0.5533997685830272,0.5438258343030753,0.5438258343031512,0.5438258343030387,0.0,72,True,72,A_to_B_rescan_strong_reuseB,0.38179479579105513,0.4485530110320348,4,-0.6246641039192367,0.5438258343030387,False,real_growth
0.0,0.0,0,0.0,0.0,0.0,,,,0.0,0.0,,,"[1, 0, 0, 0]",1,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,True,0,A_to_B_rescan_strong_reuseB,0.0,0.0,0,0.0,0.0,False,strict_symmetrized_control
0.3433668689249218,0.40562305647622443,2,0.47139346883909505,0.6611077283622376,0.9999999999988874,identity,motif_only,"[0, 2, 3] -> [0, 2, 6] -> [0, 1, 2] -> [0, 2, 5] -> [0, 2, 4]",0.2630686189617252,0.6357033851412528,geometric_angle,"[0, 2]","[1, 0, 8, 0]",1,0,8,0,0,0,0.6899228036855407,0,0,0,0.47139346883909505,0.5684048904079004,0.6661658729736655,0.7269084121959014,0.5684048904079004,5,0.6661658729736655,0.6611077283622593,0.654435284860668,0.6611077283622376,0.0,144,True,144,A_to_B_rescan_strong_reuseB,0.40562305647622443,0.3394769439901298,4,-0.2852651970622306,0.6611077283622376,False,no_backreaction
