best_C_lock_mean,best_candidate_id,best_delta_beta2_audit_only,best_pair_key,candidate_count_beta2_and_C_lock,candidate_count_beta2_opening_audit_only,candidate_count_ok,event_t,kappa_mode,scan_id,selected_A_candidate_id,selected_A_pair_key,tet_count,variant
0.3769330010234208,41,0,quotient_candidate|0 2 3|1 5 6,0,3,7,6,kappa_reflect_birth_order,0,34,handle_candidate|0 1 2|4 5 6,4,no_backreaction
0.22363809882743999,61,0,quotient_candidate|1 5 6|2 3 7,0,7,10,7,kappa_reflect_birth_order,1,48,handle_candidate|0 1 2|3 4 7,5,no_backreaction
0.04707747823798265,106,0,handle_candidate|1 5 6|3 7 8,1,9,20,8,kappa_reflect_birth_order,2,70,handle_candidate|0 1 2|3 4 7,6,no_backreaction
0.04707747823798265,146,0,handle_candidate|1 5 6|3 7 8,1,14,32,9,kappa_reflect_birth_order,3,96,handle_candidate|0 1 2|3 4 7,7,no_backreaction
0.011951046673665543,162,1,handle_candidate|2 8 9|3 7 10,5,22,43,10,kappa_reflect_birth_order,4,128,handle_candidate|0 2 3|7 8 10,8,no_backreaction
0.011951046673665543,214,1,handle_candidate|2 8 9|3 7 10,8,28,58,11,kappa_reflect_birth_order,5,168,handle_candidate|0 1 2|3 8 11,9,no_backreaction
0.011951046673665543,242,1,handle_candidate|2 8 9|3 7 10,10,31,68,12,kappa_reflect_birth_order,6,184,handle_candidate|0 1 2|3 8 11,10,no_backreaction
